UKATEGORIE;UART;ULICHTVERH;XGCSWGS84;YGCSWGS84;STRZUSTAND;GEN_K
"3";"5";"0";9.13247311400;51.49137274500;"1";Höxter
"3";"5";"2";8.15066212700;52.04300180400;"0";Gütersloh
"3";"5";"0";7.21614348400;51.53852163700;"0";Herne
"2";"0";"0";7.20582722900;51.49879023100;"0";Bochum
"3";"5";"0";7.63365544300;51.96549035300;"0";Münster
"3";"6";"0";7.15318487500;51.60121786300;"1";Recklinghausen
"3";"0";"0";6.90561729600;50.96713169200;"1";Köln
"3";"0";"0";7.13190542000;50.74664015900;"0";Bonn
"3";"2";"0";6.95202258400;51.12314272800;"1";Mettmann
"3";"0";"0";7.63742123700;51.66338913400;"1";Unna
"2";"0";"2";7.49190538500;52.22540162900;"0";Steinfurt
"3";"1";"0";6.48777347200;50.80651359600;"0";Düren
"3";"0";"1";7.06700122800;50.73013467900;"0";Bonn
"3";"5";"2";6.85236123600;51.47176323900;"0";Oberhausen
"3";"3";"0";6.60880216200;51.83248013800;"1";Borken
"2";"0";"0";6.86413131300;50.93210724300;"0";Köln
"2";"3";"0";7.13934307400;50.69641747600;"0";Bonn
"3";"1";"0";7.12208268100;50.73244753900;"0";Bonn
"3";"0";"2";7.06214924500;50.75472973700;"0";Bonn
"2";"0";"2";6.74421701200;51.56117934200;"1";Wesel
"3";"5";"0";6.42655385100;51.36576058000;"0";Viersen
"3";"0";"2";6.40871620200;51.19230353400;"1";Mönchengladbach
"3";"3";"0";7.18879521800;51.44940635000;"0";Bochum
"3";"4";"2";6.82372708300;52.03401328400;"0";Borken
"3";"2";"0";6.95399191800;50.87347657900;"1";Köln
"2";"5";"0";6.93185676000;50.91153291700;"1";Köln
"3";"5";"2";7.14886746800;50.69038271800;"1";Bonn
"3";"5";"0";6.65099562500;51.44726043700;"0";Wesel
"3";"5";"0";6.90527756000;51.22063669000;"1";Mettmann
"3";"1";"1";6.94532740600;51.15925250000;"1";Mettmann
"3";"3";"0";6.60134373200;51.08650440100;"1";Rhein-Kreis Neuss
"3";"5";"0";8.23912163500;51.88261543100;"0";Gütersloh
"3";"0";"0";8.40989451100;51.94721670500;"0";Gütersloh
"3";"5";"0";8.53087718600;51.96342528100;"1";Bielefeld
"3";"1";"0";7.57834676100;51.45013419500;"1";Unna
"3";"5";"1";7.32939610400;51.44554094400;"1";Ennepe-Ruhr-Kreis
"3";"5";"0";7.84886966800;52.18408076700;"0";Steinfurt
"3";"2";"0";7.74215207400;52.26325334700;"0";Steinfurt
"3";"1";"0";6.85516281400;51.85017626400;"0";Borken
"3";"1";"0";6.60790626000;51.84156583000;"0";Borken
"3";"5";"0";6.62024257800;51.84723659500;"0";Borken
"3";"1";"1";7.59770854900;51.95871784600;"0";Münster
"3";"0";"0";7.08913301300;51.56233656300;"0";Gelsenkirchen
"3";"5";"0";6.48356453100;50.80675624300;"0";Düren
"3";"8";"2";6.07471069000;50.76215999700;"1";Städteregion Aachen
"3";"0";"0";6.63390401500;50.94954077800;"0";Rhein-Erft-Kreis
"3";"5";"1";6.14180905200;51.82712278800;"1";Kleve
"3";"5";"0";7.97463806000;51.94308039800;"0";Warendorf
"3";"5";"0";6.82402689100;52.03696278600;"1";Borken
"3";"5";"0";6.94304151600;50.93515845400;"0";Köln
"3";"5";"0";8.89581864100;52.01918244200;"0";Lippe
"3";"5";"0";7.81919451000;51.68025294700;"1";Hamm
"3";"5";"0";7.89351384500;51.76562626900;"0";Warendorf
"3";"5";"0";7.76499745500;51.97985608300;"1";Warendorf
"3";"3";"0";6.78931114500;51.24328797400;"0";Düsseldorf
"2";"1";"0";6.63396910700;51.83783011000;"0";Borken
"3";"5";"1";6.97029435700;51.66020836400;"0";Recklinghausen
"3";"1";"2";6.35678772100;50.92423486600;"1";Düren
"3";"0";"0";6.95770807600;50.95448823300;"0";Köln
"2";"5";"0";6.92699528400;50.95671530600;"0";Köln
"3";"0";"0";6.93462646900;50.92764296900;"0";Köln
"3";"0";"2";7.11769811000;50.73559410300;"0";Bonn
"3";"3";"2";7.09472846000;50.75300313800;"0";Bonn
"3";"5";"0";6.63066956700;51.45620613200;"1";Wesel
"2";"0";"2";6.92721105600;51.17738237000;"1";Mettmann
"3";"5";"0";6.71062574600;51.19570485200;"0";Rhein-Kreis Neuss
"3";"5";"0";6.60041123900;51.32907055500;"0";Krefeld
"3";"3";"0";6.84439823100;51.18837754200;"0";Düsseldorf
"3";"6";"1";6.80098387100;51.23636795800;"0";Düsseldorf
"3";"1";"0";6.72714828200;51.23725564700;"0";Düsseldorf
"3";"1";"0";8.89265968900;52.27511010200;"0";Minden-Lübbecke
"2";"0";"2";9.16264824700;51.90583363100;"0";Lippe
"3";"6";"2";8.53308508500;52.01698350100;"1";Bielefeld
"3";"8";"0";8.56152288800;52.03031909600;"0";Bielefeld
"2";"5";"0";6.92491901500;52.13651455500;"1";Borken
"3";"1";"0";6.08107994500;50.77054809100;"0";Städteregion Aachen
"3";"5";"0";7.11953761500;50.96597158500;"1";Rheinisch-Bergischer Kreis
"2";"5";"0";7.07440848800;50.89196055800;"0";Köln
"2";"5";"0";8.38540009700;51.91918823800;"1";Gütersloh
"3";"0";"1";6.53362851300;51.24018379500;"1";Viersen
"3";"4";"0";6.63943019800;51.35390578000;"0";Krefeld
"3";"5";"0";6.94255765000;51.47705293700;"1";Essen
"3";"1";"2";6.74999136900;51.48470870600;"1";Duisburg
"2";"5";"0";6.79364043400;51.21132848400;"1";Düsseldorf
"3";"5";"0";8.68233041400;52.11485694100;"1";Herford
"3";"5";"0";8.15223817400;52.03941450400;"1";Gütersloh
"3";"1";"0";8.50333084600;52.04511257200;"1";Bielefeld
"3";"5";"2";8.08627744300;51.55879957200;"1";Soest
"3";"1";"0";7.87776593200;51.68363060100;"1";Hamm
"3";"5";"1";7.46942588500;51.53175523900;"1";Dortmund
"3";"0";"0";7.53716114200;51.52414800900;"1";Dortmund
"3";"0";"0";6.82559826200;51.10826902400;"1";Rhein-Kreis Neuss
"3";"5";"0";6.79187596000;51.20836353900;"1";Düsseldorf
"3";"9";"2";7.96807483700;51.44308529300;"1";Hochsauerlandkreis
"3";"1";"2";7.90691208200;51.76152288500;"1";Warendorf
"3";"5";"0";7.62419407200;52.09768672700;"1";Steinfurt
"3";"5";"0";6.97884716900;50.93222085700;"1";Köln
"3";"5";"0";7.45614242200;51.45882076200;"0";Dortmund
"3";"5";"0";6.97886358800;50.93221462900;"1";Köln
"3";"1";"0";6.27999118300;51.21403481800;"1";Viersen
"3";"5";"0";6.68518309800;51.22913954100;"1";Rhein-Kreis Neuss
"3";"5";"0";6.57381626400;51.33840909600;"0";Krefeld
"2";"1";"2";7.58698755500;51.43588695800;"1";Unna
"3";"0";"0";7.81954499200;51.67970725200;"1";Hamm
"3";"5";"0";7.88192107600;51.75887705500;"0";Warendorf
"3";"0";"0";7.70819973900;52.27695531500;"1";Steinfurt
"3";"4";"0";7.66134447500;51.96285208500;"1";Münster
"2";"5";"0";6.96283214300;51.58026677400;"0";Recklinghausen
"3";"5";"0";7.09276399600;51.56060044700;"0";Gelsenkirchen
"2";"5";"0";7.15290760700;50.81186821600;"0";Rhein-Sieg-Kreis
"3";"5";"0";6.56539360100;51.33456540500;"0";Krefeld
"3";"0";"0";6.78823945500;50.66102741600;"1";Euskirchen
"3";"5";"0";6.79873340900;51.00926084100;"1";Rhein-Erft-Kreis
"3";"6";"0";6.93407565700;50.91457193900;"0";Köln
"3";"6";"0";6.13859926900;51.78774239600;"0";Kleve
"3";"5";"2";6.79243610300;51.13986916400;"1";Rhein-Kreis Neuss
"3";"1";"0";7.06138989500;51.22426746800;"0";Wuppertal
"3";"5";"0";6.67488859400;50.90297767000;"0";Rhein-Erft-Kreis
"3";"5";"0";6.71336580100;51.40584816900;"1";Duisburg
"3";"5";"0";6.89048914600;51.15899479400;"1";Düsseldorf
"3";"5";"0";7.99277502000;51.96088252700;"1";Warendorf
"3";"5";"0";7.27007441900;51.83535872700;"1";Coesfeld
"3";"5";"0";6.96037634800;50.91855203600;"0";Köln
"3";"3";"0";6.87555162200;51.15926270100;"0";Düsseldorf
"3";"3";"0";8.36266989800;51.89339191300;"0";Gütersloh
"3";"0";"0";7.14199946900;50.69397819400;"1";Bonn
"3";"5";"0";7.21940151700;51.53858478000;"0";Herne
"3";"0";"0";6.60913691300;51.83693234300;"0";Borken
"3";"0";"2";7.01195578800;51.52886916200;"1";Essen
"3";"5";"1";7.18827755800;51.40225214100;"0";Ennepe-Ruhr-Kreis
"3";"5";"0";7.65728871900;51.96909041500;"0";Münster
"3";"0";"0";6.53209103900;51.43620519500;"1";Wesel
"3";"1";"0";6.37549225900;51.45568892800;"0";Kleve
"3";"5";"0";6.49915814300;51.31786664200;"1";Viersen
"3";"3";"0";6.71927779500;51.54313788400;"1";Duisburg
"3";"5";"0";8.30957521600;51.68595053000;"1";Soest
"3";"5";"0";7.46503705000;52.28399916400;"1";Steinfurt
"3";"5";"2";7.18848461100;52.20731911500;"0";Steinfurt
"3";"5";"0";7.61525200100;52.08665300100;"1";Steinfurt
"3";"5";"0";7.51569768000;52.17761677000;"1";Steinfurt
"2";"0";"2";7.05411549400;51.57727618100;"1";Gelsenkirchen
"3";"6";"0";7.15591093800;50.81379301800;"0";Rhein-Sieg-Kreis
"3";"0";"0";7.27702703300;50.77636544300;"1";Rhein-Sieg-Kreis
"3";"5";"0";6.97766741500;50.82096246200;"1";Rhein-Erft-Kreis
"3";"5";"0";6.86820311000;50.92874204100;"1";Köln
"3";"5";"0";6.93318723700;50.91361049500;"1";Köln
"3";"5";"0";6.94899750600;50.93543741400;"1";Köln
"3";"5";"1";7.08027512700;50.72305760900;"1";Bonn
"3";"5";"0";6.85801871400;51.68732939100;"1";Wesel
"3";"0";"0";6.42350180600;51.35430409400;"0";Viersen
"3";"1";"0";6.76255162400;51.21027486600;"1";Düsseldorf
"3";"1";"0";8.33066726700;51.66306896300;"1";Soest
"3";"5";"0";6.89933299300;51.98558724000;"1";Borken
"3";"5";"0";6.64128215600;51.83752133200;"1";Borken
"3";"6";"0";7.59562602900;51.96129550800;"1";Münster
"3";"5";"0";6.50522358400;50.73710992400;"1";Düren
"3";"5";"0";6.97734383900;50.82110744800;"1";Rhein-Erft-Kreis
"3";"0";"0";6.81554479500;50.81584006300;"0";Rhein-Erft-Kreis
"2";"6";"0";7.16803064400;50.67347452900;"1";Bonn
"2";"3";"0";6.26377868900;51.44663495600;"1";Kleve
"3";"5";"0";6.85856143000;51.47488196100;"1";Oberhausen
"3";"5";"0";8.56242008400;52.19782590000;"1";Herford
"2";"0";"0";8.84992765500;51.93678376900;"1";Lippe
"3";"5";"0";8.52912384800;52.02288969500;"1";Bielefeld
"2";"4";"0";7.56495562100;51.44368794400;"1";Unna
"2";"5";"0";7.80121607200;51.42980726800;"1";Märkischer Kreis
"3";"0";"0";7.46098084500;51.50917060400;"1";Dortmund
"2";"5";"0";7.51710244600;52.16716566700;"1";Steinfurt
"3";"5";"0";7.15856324800;51.94039301700;"1";Coesfeld
"2";"0";"0";6.97528356800;52.06817612500;"1";Borken
"3";"5";"0";7.63579876400;51.95944664900;"1";Münster
"3";"5";"0";7.10506451100;51.67749359000;"1";Recklinghausen
"3";"0";"2";6.92602716200;50.95131386100;"1";Köln
"3";"5";"0";6.94270226200;51.45616985600;"1";Essen
"2";"0";"0";7.00556806500;51.38622600900;"1";Essen
"3";"1";"0";6.77765870200;51.42341491900;"0";Duisburg
"3";"5";"0";6.78266350700;51.19836620800;"1";Düsseldorf
"3";"3";"0";6.77467482000;51.20748347800;"1";Düsseldorf
"2";"1";"0";8.79549147100;52.20419571200;"0";Minden-Lübbecke
"3";"0";"0";8.73944234000;51.73227088500;"0";Paderborn
"2";"5";"0";8.80354899100;51.72080911700;"0";Paderborn
"3";"8";"0";8.73228759100;51.72435677600;"0";Paderborn
"3";"5";"0";8.29588148000;51.83858553700;"0";Gütersloh
"3";"5";"0";8.30934492300;51.85105481000;"0";Gütersloh
"3";"4";"0";8.63336773100;51.90166071700;"0";Gütersloh
"3";"5";"0";7.75980905800;51.59931860900;"0";Unna
"3";"0";"1";7.45272867200;51.52362667100;"0";Dortmund
"3";"5";"0";7.89609178500;51.76535118200;"0";Warendorf
"3";"3";"0";7.85515860700;52.18176321900;"0";Steinfurt
"3";"5";"0";7.43946951700;52.30141894300;"0";Steinfurt
"3";"1";"2";7.03229024000;52.21321118600;"0";Borken
"3";"1";"0";6.69198517000;51.83818077700;"0";Borken
"3";"0";"0";7.66845228400;51.94955922500;"0";Münster
"3";"1";"0";7.20226031500;51.62246441900;"0";Recklinghausen
"2";"5";"0";6.19244866100;50.95305141800;"0";Heinsberg
"3";"5";"0";6.15468003100;50.78770785700;"0";Städteregion Aachen
"3";"5";"0";7.35118317800;51.20339313700;"0";Oberbergischer Kreis
"3";"0";"0";6.70917961000;50.92273346200;"0";Rhein-Erft-Kreis
"3";"1";"0";6.79196757100;50.96006425600;"0";Rhein-Erft-Kreis
"3";"0";"0";6.94110145100;50.91178346100;"0";Köln
"3";"5";"0";7.16934112600;50.68435861300;"0";Bonn
"3";"0";"0";7.11305968700;50.74510340700;"0";Bonn
"3";"0";"0";6.58293342500;51.54487718300;"0";Wesel
"3";"5";"0";6.52521986500;51.49541399600;"0";Wesel
"3";"5";"0";6.61768403600;51.48338807500;"0";Wesel
"3";"5";"0";6.62997080600;51.47546470600;"0";Wesel
"3";"5";"0";6.15831981300;51.68938472100;"0";Kleve
"3";"0";"0";6.77581299400;51.11794151500;"0";Rhein-Kreis Neuss
"3";"5";"1";6.69143657900;51.20170384500;"0";Rhein-Kreis Neuss
"3";"5";"0";6.56272990500;51.34112142200;"0";Krefeld
"3";"5";"0";7.00295835200;51.45566111100;"0";Essen
"3";"3";"0";6.68123266200;51.44609320300;"0";Duisburg
"3";"5";"0";6.75947262100;51.22699583200;"0";Düsseldorf
"3";"0";"0";8.75119504600;51.74525712100;"0";Paderborn
"3";"4";"0";8.25195491900;51.96619277800;"0";Gütersloh
"2";"6";"0";8.51757486200;51.98573853900;"0";Bielefeld
"3";"5";"0";8.60024908500;52.02845373800;"0";Bielefeld
"3";"5";"0";7.47093771500;51.69483048000;"0";Unna
"2";"0";"2";7.42989046100;51.49120159900;"0";Dortmund
"3";"4";"0";7.22401430700;51.54207520200;"0";Herne
"3";"5";"0";7.21715726200;51.49583869300;"0";Bochum
"3";"5";"0";6.69466234700;51.83984047500;"0";Borken
"3";"5";"2";6.61506702900;51.83817200200;"0";Borken
"1";"5";"0";7.09178109600;51.66516828000;"0";Recklinghausen
"3";"2";"0";7.16865222200;51.60691526500;"0";Recklinghausen
"3";"0";"0";6.47868350200;50.80157306300;"0";Düren
"3";"1";"0";6.27825186000;50.80382111300;"0";Städteregion Aachen
"3";"6";"0";7.16358208100;50.81444169900;"0";Rhein-Sieg-Kreis
"3";"5";"1";7.12222000300;50.97627595200;"0";Rheinisch-Bergischer Kreis
"3";"5";"0";6.88026428200;50.98673680700;"0";Köln
"3";"4";"0";6.89923563100;50.93961381800;"0";Köln
"3";"6";"2";6.93473157800;50.94034486100;"0";Köln
"3";"5";"0";6.95805457000;50.92651779600;"0";Köln
"3";"5";"0";7.15738342500;50.68276330400;"0";Bonn
"3";"1";"0";7.16097412900;50.75133201900;"0";Bonn
"3";"1";"0";7.10729914400;50.72753658900;"0";Bonn
"3";"5";"0";7.09361173400;50.75386394700;"0";Bonn
"2";"0";"0";6.62117674600;51.48361577700;"0";Wesel
"3";"1";"0";6.56235625600;51.19286589200;"0";Rhein-Kreis Neuss
"2";"5";"2";6.47789838200;51.15998827500;"0";Mönchengladbach
"3";"1";"0";6.44397991400;51.16740755100;"0";Mönchengladbach
"3";"5";"0";6.89496865200;51.19858389400;"0";Düsseldorf
"3";"0";"2";8.87952488800;52.29148715500;"0";Minden-Lübbecke
"3";"1";"0";8.53551353600;52.02051964700;"0";Bielefeld
"3";"3";"1";8.52098010600;52.03288996100;"0";Bielefeld
"3";"1";"0";7.81471101400;51.67789726500;"0";Hamm
"2";"1";"0";7.22487165800;51.54112649300;"0";Herne
"3";"7";"2";7.41544547600;52.26265371200;"0";Steinfurt
"3";"0";"0";7.26341788300;51.83414985000;"0";Coesfeld
"3";"1";"0";7.64188865600;51.96277139600;"0";Münster
"3";"5";"0";6.49463927400;50.81646227500;"0";Düren
"3";"5";"0";7.06175472700;50.88566500700;"0";Köln
"3";"5";"0";7.04833173900;50.97285114200;"0";Köln
"3";"0";"2";6.96137258000;50.96106981400;"0";Köln
"3";"5";"0";6.88978050800;50.93559267500;"0";Köln
"3";"0";"0";6.92588415500;50.91673834400;"0";Köln
"3";"0";"0";6.92113348700;50.91436414400;"0";Köln
"3";"0";"0";6.95034017900;50.91989880300;"0";Köln
"3";"5";"0";7.09786563100;50.72122565900;"0";Bonn
"3";"5";"0";6.46199506100;51.66141764500;"0";Wesel
"2";"5";"0";6.17269677700;51.69693020600;"0";Kleve
"3";"5";"0";6.12095516000;51.77927211200;"0";Kleve
"2";"4";"0";6.57962929600;51.09905092600;"0";Rhein-Kreis Neuss
"3";"2";"0";7.00153180200;51.43158941500;"0";Essen
"3";"5";"0";6.90020949400;51.13996538800;"0";Düsseldorf
"3";"0";"0";8.41721137500;52.01492059900;"0";Gütersloh
"3";"3";"0";8.53957802200;52.03787345900;"0";Bielefeld
"2";"0";"2";7.66890902700;51.59218311000;"0";Unna
"3";"5";"0";8.41149549000;50.92723887900;"0";Siegen-Wittgenstein
"3";"0";"0";8.31233411800;51.18489736100;"0";Hochsauerlandkreis
"3";"5";"0";7.45918176800;51.38473692700;"0";Hagen
"3";"5";"0";7.45210964000;51.52656194800;"0";Dortmund
"3";"5";"0";7.45383726500;51.51607030000;"0";Dortmund
"3";"0";"0";7.25420544700;51.53853201600;"0";Herne
"3";"3";"0";7.44932261200;52.30268642800;"0";Steinfurt
"3";"5";"0";6.91260879200;51.99124162700;"1";Borken
"3";"1";"0";6.97487312000;52.06852051700;"0";Borken
"3";"5";"0";6.85682470900;51.84271156700;"1";Borken
"3";"5";"2";7.63061339000;51.93269030400;"1";Münster
"3";"5";"0";7.11236092800;50.98836655100;"0";Rheinisch-Bergischer Kreis
"3";"1";"0";6.54509831800;51.49943111700;"0";Wesel
"3";"3";"0";6.29715338800;51.73538815900;"0";Kleve
"3";"0";"1";6.39453149300;51.25797283500;"0";Viersen
"3";"3";"0";6.56864225600;51.33159573100;"0";Krefeld
"3";"1";"0";6.77228849000;51.43046512400;"0";Duisburg
"3";"5";"0";6.72693773400;51.54364270200;"0";Duisburg
"3";"5";"0";6.76495909700;51.24987339900;"0";Düsseldorf
"3";"5";"0";7.34822253100;51.29917387600;"0";Ennepe-Ruhr-Kreis
"3";"3";"0";7.41582925000;51.49345212200;"0";Dortmund
"3";"5";"0";7.36291321500;51.49694014300;"0";Dortmund
"3";"5";"0";7.51918634300;51.61585555000;"0";Unna
"3";"5";"0";7.53212343500;51.62899057900;"0";Unna
"3";"6";"0";7.45354153400;51.51898891300;"0";Dortmund
"3";"5";"0";7.43711720300;52.31196649500;"1";Steinfurt
"3";"5";"0";7.19396231200;52.21037532800;"0";Steinfurt
"3";"5";"0";7.01395904300;52.21296978700;"0";Borken
"3";"5";"0";6.88595095200;50.94735026300;"0";Köln
"2";"5";"0";6.92981586800;50.93111055600;"0";Köln
"3";"1";"0";6.95140280700;50.91966243800;"0";Köln
"3";"0";"1";7.09510102600;50.73479354900;"0";Bonn
"3";"0";"0";6.60254717000;51.08678450500;"0";Rhein-Kreis Neuss
"3";"5";"0";6.55570632200;51.32513605800;"0";Krefeld
"3";"2";"0";6.73874815000;51.28784624000;"1";Düsseldorf
"2";"1";"2";6.79791254200;51.21490518300;"1";Düsseldorf
"3";"5";"0";8.53671992900;52.01733101600;"0";Bielefeld
"3";"5";"0";8.04590052500;51.74377753300;"1";Warendorf
"3";"5";"0";7.00556728400;52.21131159500;"0";Borken
"3";"0";"0";7.01875252800;52.21120899100;"1";Borken
"3";"1";"0";7.63172780200;51.94962144800;"1";Münster
"3";"4";"0";7.64323165300;51.96906531100;"1";Münster
"3";"5";"0";6.94532966600;51.52082329400;"1";Bottrop
"3";"5";"0";7.03933509400;50.96735854400;"0";Köln
"3";"5";"2";7.07393881100;50.97532341300;"1";Köln
"3";"5";"0";6.93459058500;50.94793071300;"1";Köln
"3";"5";"0";6.92088845300;50.91774017200;"1";Köln
"3";"5";"0";6.94067437200;50.94658620000;"1";Köln
"3";"0";"0";7.06783612800;50.72659764200;"0";Bonn
"3";"5";"0";6.60138227000;51.54448839100;"0";Wesel
"2";"5";"0";6.16083004800;51.67529921300;"1";Kleve
"3";"5";"0";6.70320109500;51.20115461300;"1";Rhein-Kreis Neuss
"3";"5";"0";6.65893182200;51.28661058900;"1";Rhein-Kreis Neuss
"3";"5";"0";7.02531503200;51.16401010600;"1";Solingen
"3";"5";"0";6.89925944000;51.45977946200;"0";Mülheim an der Ruhr
"3";"5";"0";6.78764839200;51.24273306400;"0";Düsseldorf
"2";"5";"0";8.78444352800;51.71858312000;"1";Paderborn
"3";"5";"0";8.61192855500;51.90434898300;"0";Gütersloh
"3";"3";"0";8.14734107000;52.04516826900;"1";Gütersloh
"2";"5";"0";8.16448019900;51.59278558000;"1";Soest
"3";"0";"0";7.80583295800;51.67070570400;"1";Hamm
"3";"0";"2";7.17766042500;51.52317703900;"0";Herne
"3";"5";"0";7.21596773000;51.54756623700;"1";Herne
"3";"5";"0";7.27597059600;51.45754193200;"1";Bochum
"2";"0";"0";7.97563041100;51.94654007200;"0";Warendorf
"2";"0";"0";7.52644245100;52.17971692900;"0";Steinfurt
"3";"0";"2";7.03425967200;52.18188887800;"0";Borken
"3";"5";"0";7.01973915300;51.71346616500;"0";Recklinghausen
"3";"8";"0";7.53765116700;50.98167529100;"0";Oberbergischer Kreis
"3";"5";"0";6.63686553000;51.00412756900;"0";Rhein-Erft-Kreis
"3";"0";"0";6.91730860600;50.94682824500;"1";Köln
"3";"0";"0";6.93504336400;50.93145133500;"1";Köln
"3";"0";"0";7.07211344900;51.44443935900;"0";Essen
"3";"0";"0";8.55859875800;51.80445363000;"0";Paderborn
"2";"8";"2";8.29724422500;51.84838438700;"0";Gütersloh
"3";"5";"0";8.00172058400;51.41018382400;"0";Hochsauerlandkreis
"2";"4";"0";7.51221036800;51.49218782300;"0";Dortmund
"3";"0";"1";7.19472686000;51.53474869000;"0";Herne
"3";"1";"0";6.60986381100;51.83910377400;"0";Borken
"2";"4";"1";7.10785100500;50.83849503200;"0";Rhein-Sieg-Kreis
"3";"5";"0";7.25530761400;50.80585495300;"0";Rhein-Sieg-Kreis
"3";"1";"0";6.98434590800;51.02898088800;"0";Leverkusen
"3";"5";"2";7.11628207800;50.73844813000;"0";Bonn
"3";"1";"0";8.61116790900;52.43234770400;"0";Minden-Lübbecke
"3";"5";"0";7.05248848900;52.21040957800;"0";Borken
"3";"0";"0";7.00467112900;52.07468915200;"0";Borken
"3";"0";"2";6.83743909700;51.76102981400;"0";Borken
"3";"2";"0";6.93248050700;51.82602579900;"0";Borken
"3";"5";"0";7.60769749700;51.94135094300;"0";Münster
"2";"5";"0";7.71216497500;51.91099696300;"0";Münster
"2";"9";"0";6.08587840800;50.86463893500;"0";Städteregion Aachen
"2";"0";"1";7.11551478000;51.01428102400;"0";Rheinisch-Bergischer Kreis
"3";"0";"0";6.98911505100;50.98831492400;"0";Köln
"3";"5";"0";6.96062736100;50.98178677800;"0";Köln
"3";"0";"0";6.93018413600;50.99438089200;"0";Köln
"3";"5";"0";6.88977209300;50.93556518700;"0";Köln
"3";"5";"0";6.88744097500;50.96024853400;"0";Köln
"3";"0";"0";6.95702542800;50.90086724000;"0";Köln
"3";"2";"0";6.96051657500;50.91795540300;"0";Köln
"3";"5";"0";7.14886746800;50.69038271800;"0";Bonn
"3";"5";"1";6.61670236900;51.65749721900;"0";Wesel
"3";"5";"0";6.53460868900;51.26826169800;"0";Viersen
"2";"5";"0";6.48097800300;51.31903862800;"0";Viersen
"3";"5";"0";6.42925130900;51.36444627900;"0";Viersen
"2";"8";"2";6.68584864800;51.03033325800;"0";Rhein-Kreis Neuss
"3";"1";"0";6.68620668600;51.19237908000;"0";Rhein-Kreis Neuss
"3";"0";"0";6.72359588400;51.40535767100;"0";Duisburg
"3";"5";"0";7.17033194600;51.42886019100;"0";Bochum
"3";"0";"2";7.70249673400;52.27184008800;"0";Steinfurt
"3";"5";"0";7.05794292700;52.17477046600;"0";Borken
"3";"5";"0";6.11218747200;50.76864119000;"0";Städteregion Aachen
"3";"7";"2";7.24170427800;50.70412046200;"0";Rhein-Sieg-Kreis
"2";"0";"0";6.37239651200;51.33328743800;"0";Viersen
"3";"1";"0";6.38246857200;51.25907872600;"0";Viersen
"3";"0";"0";6.62015340500;51.26682802100;"0";Rhein-Kreis Neuss
"3";"5";"0";7.47736511900;51.48595126900;"0";Dortmund
"3";"2";"1";7.89485206100;51.76829041500;"0";Warendorf
"3";"5";"0";7.84139833500;52.03669302600;"0";Warendorf
"2";"0";"0";7.60810967900;51.98769528600;"0";Münster
"3";"3";"0";6.47112833800;50.83242070100;"0";Düren
"3";"3";"2";6.25884860000;50.79416170100;"0";Städteregion Aachen
"3";"0";"0";6.32113376200;50.82985440100;"0";Städteregion Aachen
"3";"0";"0";6.10835617400;50.77033595100;"0";Städteregion Aachen
"3";"6";"0";7.14822039600;50.80972832400;"0";Rhein-Sieg-Kreis
"3";"5";"0";7.21506001600;50.79792756800;"0";Rhein-Sieg-Kreis
"3";"5";"0";7.12483170900;50.98283138400;"0";Rheinisch-Bergischer Kreis
"3";"5";"0";6.81869663600;50.90139410600;"0";Rhein-Erft-Kreis
"3";"0";"0";7.05961691500;50.93367032200;"0";Köln
"3";"0";"0";6.93668693800;50.93397329700;"0";Köln
"3";"5";"0";6.55191748800;51.50022923600;"0";Wesel
"3";"5";"0";6.86653409900;51.30533572300;"0";Mettmann
"3";"6";"0";6.84955171100;51.29028938000;"0";Mettmann
"2";"6";"0";6.25051066000;51.30164592100;"0";Viersen
"3";"8";"0";6.68916404500;51.03421511600;"0";Rhein-Kreis Neuss
"3";"6";"0";6.78522218400;51.12467731300;"0";Rhein-Kreis Neuss
"2";"0";"0";6.46731124900;51.20386958100;"0";Mönchengladbach
"3";"9";"0";7.09903007600;51.25329529000;"0";Wuppertal
"3";"0";"0";7.13192509800;51.20541051200;"0";Wuppertal
"3";"3";"0";6.99831780200;51.38684623600;"0";Essen
"3";"5";"0";6.75626257800;51.48748182600;"0";Duisburg
"3";"6";"0";8.73781169200;52.09127138000;"0";Lippe
"2";"5";"0";8.50666367000;52.04627837200;"0";Bielefeld
"3";"4";"0";7.47136529400;51.68615700800;"0";Unna
"3";"5";"1";7.66382725100;51.58943571900;"0";Unna
"3";"0";"0";7.64087832300;51.10784114100;"0";Märkischer Kreis
"3";"7";"0";8.05593583900;51.76377915200;"0";Warendorf
"3";"0";"0";7.45344348300;52.28470996200;"0";Steinfurt
"2";"5";"0";7.45128210000;52.30683701000;"0";Steinfurt
"3";"5";"0";6.81402618800;52.03462220800;"0";Borken
"3";"2";"0";7.02061086800;52.08787397700;"0";Borken
"3";"5";"0";6.63429948500;51.85068902100;"0";Borken
"3";"3";"0";7.65576143400;51.96757709800;"0";Münster
"3";"1";"2";7.61990321200;51.97192217700;"0";Münster
"3";"0";"0";7.09976220400;51.64597394600;"0";Recklinghausen
"3";"0";"0";6.16531944200;51.09523367100;"0";Heinsberg
"3";"0";"0";6.25590616000;50.81439263400;"0";Städteregion Aachen
"3";"6";"0";7.16363053700;50.81444763100;"0";Rhein-Sieg-Kreis
"3";"5";"0";7.22309806900;50.79909811300;"0";Rhein-Sieg-Kreis
