UKATEGORIE;UART;ULICHTVERH;XGCSWGS84;YGCSWGS84;STRZUSTAND;GEN_K
"3";"0";"0";7.25015037700;51.62983720800;"0";Recklinghausen
"2";"5";"0";7.34624967000;51.93159128100;"0";Coesfeld
"2";"5";"0";8.89338114800;52.28783839400;"0";Minden-Lübbecke
"3";"3";"0";6.96499985300;50.90163356800;"0";Köln
"2";"5";"0";9.18829240800;51.71770039500;"0";Höxter
"3";"5";"0";8.69586882800;52.11059572200;"0";Herford
"3";"5";"0";8.02521380100;51.80001807800;"0";Warendorf
"3";"1";"0";7.25727431400;50.80014177500;"0";Rhein-Sieg-Kreis
"3";"3";"0";6.59197161100;51.33964882100;"0";Krefeld
"3";"5";"0";7.07264323600;50.73717805100;"0";Bonn
"3";"5";"0";6.73952928600;51.57483299800;"0";Wesel
"3";"5";"0";6.73938289700;51.56534564600;"0";Wesel
"2";"5";"0";7.62952387100;51.96081501300;"0";Münster
"3";"5";"0";6.94966826300;51.11737199800;"0";Mettmann
"3";"5";"0";7.04922165500;51.18330854800;"0";Solingen
"3";"0";"0";6.86374441100;51.29186565100;"0";Mettmann
"3";"0";"0";7.04392318800;51.34096299100;"0";Mettmann
"3";"0";"0";6.20395738000;51.32226475000;"0";Viersen
"3";"6";"0";6.72917411300;51.16346489600;"0";Rhein-Kreis Neuss
"3";"7";"0";7.26844513100;50.83587324000;"0";Rhein-Sieg-Kreis
"2";"3";"0";6.69406119000;51.20012782900;"0";Rhein-Kreis Neuss
"3";"1";"0";7.04307641200;51.56860094400;"0";Gelsenkirchen
"3";"0";"0";6.61230878500;51.32062741500;"0";Krefeld
"3";"0";"0";6.79391293400;51.42950624600;"0";Duisburg
"3";"5";"0";7.03903548300;51.47472460200;"0";Essen
"3";"0";"0";7.01303233200;51.43959851600;"0";Essen
"3";"5";"0";6.76299054500;51.52781404400;"0";Duisburg
"3";"5";"0";6.58040758300;51.41344364800;"0";Wesel
"3";"3";"0";6.72014886800;51.43574105600;"0";Duisburg
"2";"3";"0";6.84158205900;51.22387274400;"0";Düsseldorf
"3";"5";"0";6.80351207200;51.21395964200;"0";Düsseldorf
"2";"7";"1";8.81163065300;52.19462891600;"0";Minden-Lübbecke
"2";"5";"0";8.13354212600;52.03488447100;"0";Gütersloh
"2";"5";"0";8.85438934700;51.94960698200;"0";Lippe
"2";"5";"0";6.61784505200;51.65547217800;"0";Wesel
"3";"0";"2";8.84425041200;51.80897523500;"0";Lippe
"3";"5";"0";8.46147746400;51.97233065200;"0";Bielefeld
"3";"1";"0";7.97211328800;50.98476735700;"0";Siegen-Wittgenstein
"2";"0";"0";7.43283787500;51.39871337100;"0";Ennepe-Ruhr-Kreis
"3";"1";"0";7.81468467100;51.67808641500;"0";Hamm
"3";"0";"0";6.77390422900;51.24630727900;"0";Düsseldorf
"2";"5";"0";7.42708319100;51.34982864800;"0";Hagen
"3";"5";"0";7.50809421500;51.52083190200;"0";Dortmund
"3";"5";"0";7.22536070000;51.77189066600;"0";Recklinghausen
"3";"0";"0";6.77887563300;51.23645835500;"0";Düsseldorf
"3";"5";"0";7.45948667700;51.76350170700;"0";Coesfeld
"3";"3";"0";7.35550566500;51.92855907700;"0";Coesfeld
"3";"1";"0";8.68441068300;51.73866684600;"0";Paderborn
"2";"5";"0";6.96519458200;52.06530050000;"0";Borken
"2";"5";"0";6.60880112100;51.84405468400;"0";Borken
"3";"5";"0";7.07414689700;51.51041042100;"0";Gelsenkirchen
"3";"5";"0";8.61959302800;52.37815246300;"0";Minden-Lübbecke
"3";"5";"0";9.38735720900;51.77559401000;"0";Höxter
"3";"1";"2";6.45038389600;50.85550298400;"0";Düren
"3";"2";"0";6.48215567500;50.79422183900;"0";Düren
"3";"0";"0";6.18011782700;50.90448074500;"0";Städteregion Aachen
"2";"0";"0";7.52157241900;50.97380882900;"0";Oberbergischer Kreis
"3";"4";"0";7.31492107000;50.77873730100;"0";Rhein-Sieg-Kreis
"3";"5";"0";9.28280297000;51.88113804600;"0";Lippe
"3";"4";"0";6.24247577900;51.57147742800;"0";Kleve
"3";"5";"0";6.98765415200;51.02601470600;"0";Leverkusen
"3";"3";"0";6.99414077900;50.94226328300;"0";Köln
"3";"0";"1";6.51251651200;51.32445041700;"0";Viersen
"2";"5";"0";6.89495444300;51.01213365900;"0";Köln
"3";"4";"0";6.84067014500;50.94705706700;"0";Köln
"3";"5";"0";7.97009052900;51.44845506300;"0";Hochsauerlandkreis
"3";"5";"0";7.15079967000;50.75980372100;"0";Bonn
"3";"0";"0";7.02314958800;51.00278133000;"0";Köln
"3";"3";"1";7.10271016600;51.52255860900;"0";Gelsenkirchen
"3";"5";"2";6.14280683800;51.79141439400;"0";Kleve
"3";"5";"0";6.44972243000;51.38322205400;"0";Viersen
"3";"5";"0";6.82868062800;51.09372593600;"0";Rhein-Kreis Neuss
"3";"5";"0";6.83578689100;52.03512057100;"0";Borken
"3";"2";"0";6.87245823500;51.49539877700;"0";Oberhausen
"3";"1";"0";6.55547354300;51.34184559300;"0";Krefeld
"3";"0";"0";6.66489388100;51.34485334200;"0";Krefeld
"3";"5";"0";7.54476328600;51.49789459000;"0";Dortmund
"3";"0";"0";7.02036287700;51.17014613300;"0";Solingen
"3";"5";"0";7.22767141500;51.53240001700;"0";Herne
"3";"3";"0";6.76166741700;51.39058534500;"0";Duisburg
"3";"5";"0";6.69406667400;51.44964984900;"0";Duisburg
"3";"5";"2";6.89800416400;50.94602431700;"0";Köln
"2";"0";"2";6.79512203300;51.23839582000;"0";Düsseldorf
"2";"0";"0";8.56322716200;51.76757659000;"0";Paderborn
"2";"5";"0";8.40235748400;51.88935706800;"0";Gütersloh
"3";"5";"0";7.04659756600;52.21475371900;"0";Borken
"3";"5";"0";7.89215652900;51.11858759000;"0";Olpe
"3";"5";"0";6.60974254000;51.82483638600;"0";Borken
"2";"0";"0";7.95780461300;51.42309393000;"0";Hochsauerlandkreis
"2";"0";"0";7.03446298100;50.87310745000;"0";Köln
"2";"0";"0";7.23539240300;51.32098084600;"0";Ennepe-Ruhr-Kreis
"2";"8";"0";7.53476164400;52.17435563500;"0";Steinfurt
"3";"5";"0";7.44846227800;51.46788706200;"0";Dortmund
"3";"7";"0";7.63173400900;51.97414396600;"0";Münster
"3";"1";"0";6.62581300300;51.22537462100;"0";Rhein-Kreis Neuss
"3";"4";"0";7.62440619600;52.26886693900;"0";Steinfurt
"3";"0";"0";7.20132542800;52.19836388700;"0";Steinfurt
"3";"5";"0";7.33591824400;51.58137308200;"0";Recklinghausen
"3";"7";"0";7.27197396100;51.82741509400;"0";Coesfeld
"3";"0";"2";7.34158648100;51.65247873500;"0";Recklinghausen
"2";"5";"0";7.64085068000;51.90520500500;"0";Münster
"3";"8";"0";7.13318091700;51.61009185600;"0";Recklinghausen
"3";"4";"0";6.11658010000;50.96271544600;"0";Heinsberg
"3";"5";"0";6.43051732400;50.80154337900;"0";Düren
"3";"4";"0";6.48517234500;50.81873926700;"0";Düren
"3";"0";"0";6.16458387900;50.75369931200;"0";Städteregion Aachen
"2";"0";"0";6.06279538600;50.76611395600;"0";Städteregion Aachen
"3";"0";"0";7.19725347100;50.78244162900;"0";Rhein-Sieg-Kreis
"3";"0";"0";6.98259931500;50.81484141200;"0";Rhein-Erft-Kreis
"2";"8";"0";6.91061383000;50.82884780300;"0";Rhein-Erft-Kreis
"3";"0";"2";6.11898387400;50.77918870000;"1";Städteregion Aachen
"2";"4";"0";7.20755322500;51.13544718800;"0";Rheinisch-Bergischer Kreis
"3";"5";"0";6.86088904900;51.54185973400;"0";Oberhausen
"3";"0";"0";6.86036400100;50.98473294200;"0";Köln
"3";"5";"0";6.53304667600;51.38788425200;"0";Krefeld
"2";"0";"0";6.12826791900;51.21432840600;"0";Viersen
"3";"5";"0";6.84389094800;51.51426885700;"0";Oberhausen
"3";"0";"0";6.55964204400;51.33822447400;"0";Krefeld
"3";"5";"0";6.89202318300;50.82816196800;"0";Rhein-Erft-Kreis
"3";"6";"0";6.56748723500;51.32706641700;"0";Krefeld
"3";"5";"0";7.10668480600;51.17371550500;"0";Solingen
"3";"1";"0";7.08901233000;51.17166585400;"0";Solingen
"3";"0";"0";6.98886605900;51.66843050300;"0";Recklinghausen
"3";"5";"0";6.76729763900;50.98567916100;"0";Rhein-Erft-Kreis
"3";"3";"0";6.86111244000;51.40287672200;"0";Mülheim an der Ruhr
"3";"0";"0";6.57481531300;50.99439950500;"0";Rhein-Erft-Kreis
"3";"0";"0";6.76185225600;51.24881121000;"0";Düsseldorf
"3";"0";"0";6.94774580500;51.00045268800;"0";Köln
"3";"1";"0";6.87700049200;50.94988041100;"0";Köln
"3";"5";"0";8.72837087000;51.74284042100;"0";Paderborn
"3";"5";"0";8.73336165100;51.70993740600;"0";Paderborn
"3";"5";"0";8.70893731500;52.19816062700;"0";Herford
"3";"0";"0";6.92868995700;50.95013897500;"0";Köln
"3";"0";"0";8.68833478700;52.11552753400;"0";Herford
"3";"1";"0";7.90250563000;51.13577688700;"0";Olpe
"3";"6";"0";6.96254451500;50.91149288100;"0";Köln
"3";"5";"0";7.24292787100;51.47661195900;"0";Bochum
"3";"7";"0";8.05781724100;51.82337183700;"0";Warendorf
"3";"0";"0";7.87596667000;51.75625174900;"0";Warendorf
"3";"1";"0";7.40908647500;52.28515850900;"0";Steinfurt
"3";"5";"0";7.16008561200;50.66809099700;"0";Bonn
"2";"5";"0";6.66475825000;51.86799525200;"0";Borken
"3";"0";"0";7.66115882400;51.89281942700;"0";Münster
"2";"2";"0";7.07154869700;51.56276759700;"0";Gelsenkirchen
"3";"3";"0";7.11962340800;50.75141726200;"0";Bonn
"3";"0";"0";6.14937505100;50.85225404400;"0";Städteregion Aachen
"2";"0";"0";7.21841990300;50.80245180100;"0";Rhein-Sieg-Kreis
"3";"5";"0";8.02066817300;51.42966113500;"0";Hochsauerlandkreis
"3";"0";"0";6.17919423500;50.72828162900;"0";Städteregion Aachen
"3";"5";"0";8.17868016900;51.53700400500;"0";Soest
"2";"5";"0";8.61131248800;52.01605694900;"0";Bielefeld
"3";"0";"2";6.95751140500;50.92858740700;"0";Köln
"2";"1";"0";9.08988034700;51.86942213700;"1";Höxter
"3";"5";"0";6.48518666000;50.81872357900;"1";Düren
"3";"0";"0";6.83803784200;51.21486477700;"1";Düsseldorf
"2";"0";"0";7.63521834300;51.94826148300;"0";Münster
"3";"0";"0";7.89688414300;51.75370343700;"0";Warendorf
"3";"5";"0";7.50188906200;51.18685487900;"0";Märkischer Kreis
"2";"0";"0";6.96718010400;51.25488803300;"0";Mettmann
"3";"0";"2";7.15920124200;51.60477345400;"0";Recklinghausen
"3";"5";"0";6.61321868000;51.85443223000;"0";Borken
"2";"5";"0";6.97735461400;51.32480473200;"0";Mettmann
"3";"0";"1";6.79256878500;51.24250443800;"0";Düsseldorf
"2";"0";"0";7.67540504600;51.93590619300;"0";Münster
"3";"3";"0";6.91382040700;51.99359493600;"0";Borken
"3";"0";"0";6.94396612600;50.93522455000;"0";Köln
"3";"4";"0";7.47668178800;51.52508380000;"0";Dortmund
"3";"0";"0";6.15056209800;50.78972661700;"0";Städteregion Aachen
"3";"0";"0";6.93507895900;50.95658080000;"1";Köln
"3";"5";"0";7.63499496900;51.95972296900;"0";Münster
"3";"5";"0";6.60427130500;51.09123217600;"0";Rhein-Kreis Neuss
"3";"5";"0";6.12591787500;50.83216590000;"0";Städteregion Aachen
"2";"0";"0";6.95473927000;50.99588720500;"0";Köln
"3";"0";"2";7.00607626300;51.49814054000;"0";Essen
"3";"0";"0";7.18435835100;50.76357532100;"0";Rhein-Sieg-Kreis
"3";"1";"0";8.00139816000;50.86789027000;"0";Siegen-Wittgenstein
"3";"4";"0";6.13087216300;50.82071698300;"0";Städteregion Aachen
"2";"5";"0";7.01058925700;51.06672370800;"0";Leverkusen
"3";"5";"0";6.16028845800;50.77270857900;"0";Städteregion Aachen
"3";"6";"0";7.15708679900;50.81513666400;"0";Rhein-Sieg-Kreis
"3";"5";"0";8.60264464500;52.38972795300;"0";Minden-Lübbecke
"3";"0";"0";7.04881580100;50.87351324100;"0";Köln
"3";"1";"1";6.78598940600;51.21383568500;"0";Düsseldorf
"3";"0";"2";7.33858227400;51.47896830000;"0";Bochum
"3";"5";"0";7.56426008800;50.94700021900;"0";Oberbergischer Kreis
"3";"5";"0";6.96865493200;50.90769386800;"0";Köln
"3";"2";"0";7.37911965700;51.58389016600;"0";Dortmund
"3";"2";"0";6.21198117000;51.77221169800;"0";Kleve
"2";"5";"0";7.98657792800;51.94292284700;"0";Warendorf
"2";"5";"0";7.05244869300;50.74871096800;"0";Bonn
"3";"5";"0";9.25298103500;51.96566587900;"0";Lippe
"2";"1";"2";6.96182940100;50.96228356500;"0";Köln
"2";"8";"0";7.74637051900;52.22388044200;"0";Steinfurt
"3";"5";"0";6.59999733100;51.37243166600;"0";Krefeld
"3";"0";"0";7.02777613300;50.76060537100;"0";Rhein-Sieg-Kreis
"2";"0";"0";6.85778926000;50.98072533300;"0";Köln
"2";"5";"0";6.76271064400;51.56390096700;"0";Wesel
"3";"0";"2";6.93507621400;50.92786919900;"0";Köln
"2";"5";"0";7.48604996900;51.12184832500;"0";Oberbergischer Kreis
"3";"0";"0";6.62674078400;51.66357773600;"0";Wesel
"3";"0";"0";6.47882457700;50.73685414400;"0";Düren
"3";"8";"0";6.61897268300;51.66218623500;"0";Wesel
"3";"1";"0";6.56850746800;51.33432431800;"1";Krefeld
"2";"0";"0";6.93854578300;50.93286791000;"0";Köln
"3";"1";"0";6.93312211900;50.94016660600;"0";Köln
"3";"5";"0";7.10213187700;51.02982526500;"0";Rheinisch-Bergischer Kreis
"2";"4";"0";7.34388623700;50.69178554500;"0";Rhein-Sieg-Kreis
"3";"5";"0";8.48940398400;51.98852110200;"0";Bielefeld
"3";"5";"0";6.94547353200;50.90321978100;"0";Köln
"3";"5";"0";6.79587917500;51.23059346100;"0";Düsseldorf
"3";"5";"0";7.84902303100;52.18878615600;"0";Steinfurt
"3";"0";"0";6.89637693600;50.92644063200;"0";Köln
"3";"3";"0";7.40551383700;51.31351071200;"0";Ennepe-Ruhr-Kreis
"3";"5";"0";6.59258031200;51.54025046200;"0";Wesel
"3";"0";"0";6.98577688300;50.98969861200;"0";Köln
"3";"0";"0";7.66106679000;51.11070203800;"0";Märkischer Kreis
"2";"0";"0";6.90493701200;51.11526223000;"0";Mettmann
"2";"0";"0";7.20548969900;50.86937831800;"1";Rhein-Sieg-Kreis
"3";"3";"0";6.66457200100;51.45528714900;"0";Wesel
"2";"5";"0";6.45932727500;51.27746855500;"0";Viersen
"3";"5";"1";6.80278705600;51.93669007400;"0";Borken
"3";"5";"0";6.75889281000;51.11623603400;"0";Rhein-Kreis Neuss
"3";"5";"0";8.34364366800;52.06240362100;"0";Gütersloh
"3";"1";"0";7.07793093500;51.23784155600;"0";Wuppertal
"3";"1";"0";8.77243230500;51.71586351300;"0";Paderborn
"2";"0";"0";6.12093300200;50.80114295900;"0";Städteregion Aachen
"3";"5";"0";6.36244928800;50.92383643400;"0";Düren
"3";"4";"0";6.68114751300;51.59965016100;"1";Wesel
"2";"0";"0";6.66505531000;51.34487192400;"0";Krefeld
"3";"5";"0";6.99222073600;51.49283034800;"0";Essen
"3";"1";"0";8.88871303700;52.02577987900;"0";Lippe
"3";"8";"0";6.05570243200;50.79459800100;"0";Städteregion Aachen
"3";"0";"0";7.05625899800;51.19103810800;"0";Solingen
"3";"0";"0";8.05316213900;50.97076847200;"0";Siegen-Wittgenstein
"3";"5";"0";6.96900848500;50.82715902500;"0";Rhein-Erft-Kreis
"3";"0";"0";7.16242006900;50.72725228100;"0";Bonn
"3";"5";"0";6.77169382000;51.24661982900;"0";Düsseldorf
"3";"5";"0";6.81362231900;51.19508112500;"0";Düsseldorf
"3";"5";"0";7.16597455600;51.43816262600;"0";Bochum
"2";"0";"0";6.15264815000;51.11224279400;"1";Heinsberg
"3";"0";"0";7.01832225600;50.86682151200;"0";Köln
"3";"5";"0";6.78238887100;51.42226995800;"0";Duisburg
"3";"5";"0";8.38490782200;51.92530109900;"0";Gütersloh
"3";"0";"0";6.76387436400;51.22082061100;"0";Düsseldorf
"3";"0";"0";6.94073389300;50.94687707400;"0";Köln
"3";"0";"0";6.34401734900;51.08125120300;"0";Heinsberg
"2";"0";"0";7.12701749600;50.98913114500;"0";Rheinisch-Bergischer Kreis
"3";"1";"0";6.91772966800;50.91526057300;"0";Köln
"3";"0";"0";8.65855668600;52.11467697300;"0";Herford
"1";"5";"0";6.65428186300;50.80617353200;"0";Düren
"2";"0";"0";8.86816924500;51.93540432200;"0";Lippe
"3";"0";"2";7.30410567800;51.55780775600;"0";Recklinghausen
"3";"1";"0";6.77995991900;51.21394704400;"0";Düsseldorf
"3";"5";"0";6.08225222500;50.82513360300;"0";Städteregion Aachen
"3";"2";"0";6.94128134800;50.63163042400;"0";Rhein-Sieg-Kreis
"3";"0";"0";8.32874147000;51.83992005900;"0";Gütersloh
"3";"5";"0";8.52983904100;52.05622416600;"0";Bielefeld
"2";"0";"0";7.23919451300;50.80694555000;"0";Rhein-Sieg-Kreis
"2";"1";"0";7.85259912700;51.03274956200;"0";Olpe
"3";"5";"0";6.56589298000;51.81507372400;"1";Borken
"3";"5";"0";8.39332010900;51.88839526000;"0";Gütersloh
"2";"4";"0";8.52096033500;52.03287791700;"0";Bielefeld
"2";"0";"0";7.18802196000;51.01916333700;"0";Rheinisch-Bergischer Kreis
"3";"0";"0";6.86601810100;51.23388356000;"1";Düsseldorf
"3";"5";"0";7.92296377100;51.77378578400;"0";Warendorf
"3";"5";"0";7.39045264600;51.49316868400;"0";Dortmund
"3";"5";"0";6.63651468800;51.65266525600;"0";Wesel
"3";"0";"0";7.60687222800;51.87963084000;"0";Münster
"3";"0";"0";7.11711986600;50.70763154600;"0";Bonn
"3";"0";"0";7.47589285200;51.51645629800;"0";Dortmund
"3";"5";"0";6.83782831200;51.76575324900;"0";Borken
"3";"0";"0";7.18156362300;51.18164518000;"0";Remscheid
"2";"5";"0";6.28084820000;50.99979190500;"0";Düren
"3";"5";"0";6.56907507200;50.93195955000;"0";Rhein-Erft-Kreis
"3";"0";"0";6.52962217900;51.48880336100;"0";Wesel
"2";"0";"0";6.35515010300;51.28682232500;"0";Viersen
"3";"4";"0";6.60880112100;51.84405468400;"0";Borken
"3";"0";"0";6.99499391400;50.91691238600;"0";Köln
"2";"0";"0";6.41443056300;51.25138304900;"0";Viersen
"3";"5";"0";8.06688911600;51.12406663000;"0";Olpe
"2";"5";"0";7.91083397300;51.75558068200;"0";Warendorf
"2";"0";"0";7.09310819700;50.73575398600;"1";Bonn
"2";"5";"0";6.73510283600;51.55944716300;"0";Wesel
"3";"2";"0";6.96391728000;51.11528425400;"1";Mettmann
"3";"6";"0";6.93084462800;51.18372128500;"0";Mettmann
"3";"5";"0";6.64459706800;51.45960538200;"0";Wesel
"2";"5";"0";6.28882898500;51.76535208000;"0";Kleve
"2";"5";"0";6.45547349800;51.27838592900;"0";Viersen
"3";"0";"0";6.45997385300;51.10272137100;"0";Rhein-Kreis Neuss
"3";"0";"0";7.20822861500;51.26624927700;"0";Wuppertal
"2";"1";"0";6.86112678700;51.41347771700;"0";Mülheim an der Ruhr
"2";"0";"0";6.94756917300;51.48057539800;"0";Essen
"3";"6";"0";6.90887038200;51.43920134400;"1";Mülheim an der Ruhr
"3";"3";"0";6.77844674300;51.22290650800;"0";Düsseldorf
"3";"0";"0";8.41768611200;52.07327005100;"0";Gütersloh
"3";"0";"0";8.38916276200;51.91248678700;"0";Gütersloh
"3";"3";"0";8.56163541400;52.02494552500;"1";Bielefeld
"3";"0";"0";7.18226546700;50.77283862800;"1";Rhein-Sieg-Kreis
"3";"5";"0";8.52674755500;52.02129310900;"0";Bielefeld
"2";"0";"0";8.53904998300;52.03720902800;"0";Bielefeld
"3";"5";"0";8.28704022700;51.35634118900;"0";Hochsauerlandkreis
"3";"2";"0";6.75282834400;51.23063335000;"0";Düsseldorf
"3";"3";"0";6.79099234000;51.22912254200;"0";Düsseldorf
"3";"1";"0";6.99444449700;51.43647916700;"0";Essen
"3";"3";"0";7.52615783200;51.61748094600;"1";Unna
"3";"5";"0";7.48963916300;51.49890441800;"0";Dortmund
"3";"0";"0";7.47932982400;51.51266672500;"0";Dortmund
"3";"8";"0";7.19718893100;52.20720576900;"1";Steinfurt
"3";"3";"0";6.46569861400;51.82473748900;"0";Borken
"2";"0";"0";5.90837667200;51.03303984800;"0";Heinsberg
"2";"0";"0";5.94591964300;50.99150033600;"1";Heinsberg
"2";"5";"0";6.37484858900;50.84713301000;"0";Düren
"3";"1";"0";7.45852760600;51.35437404000;"1";Hagen
"2";"2";"0";6.70376723700;51.14694238200;"0";Rhein-Kreis Neuss
"2";"0";"0";6.91451567300;51.05302959600;"0";Köln
"2";"5";"0";6.92950973700;50.94112634600;"0";Köln
"3";"0";"0";6.86863174700;50.94985795200;"0";Köln
"3";"4";"0";7.17101277700;50.69161887200;"0";Bonn
"3";"5";"0";7.61102445500;52.09209652700;"0";Steinfurt
"3";"0";"0";7.12446025000;50.72025522000;"0";Bonn
"2";"8";"0";7.26698378500;51.84208544300;"0";Coesfeld
"3";"6";"0";7.04863710000;51.48831574800;"0";Essen
"3";"0";"0";6.95233515100;51.25668619000;"0";Mettmann
"3";"3";"0";6.43197780900;51.36435228900;"0";Viersen
"3";"5";"0";6.61441384000;51.83365656900;"0";Borken
"2";"5";"0";6.54643240200;51.13435927800;"0";Rhein-Kreis Neuss
"3";"0";"0";6.81652231600;51.47308238800;"0";Oberhausen
"3";"0";"0";6.82619988000;51.54668266200;"0";Oberhausen
"3";"0";"0";6.96202862100;50.95393432000;"0";Köln
"3";"3";"0";7.07713182400;51.14593866100;"0";Solingen
"3";"0";"0";6.94773434100;51.48089435400;"0";Essen
"3";"4";"0";7.05900123800;51.40463286600;"0";Essen
"2";"0";"0";6.75214531600;51.50519769000;"0";Duisburg
"3";"5";"0";7.48450708700;51.55333802500;"0";Dortmund
"3";"5";"0";6.83916396800;51.21161314000;"0";Düsseldorf
"3";"5";"0";8.89485077400;52.27965190800;"0";Minden-Lübbecke
"3";"0";"0";8.89340020600;52.30090506800;"0";Minden-Lübbecke
"2";"8";"0";7.43599712400;51.34095581000;"0";Hagen
"3";"0";"0";6.78246876300;51.55608610400;"0";Wesel
"3";"0";"0";7.13801667700;51.43335438100;"0";Bochum
"3";"0";"0";6.10091054300;50.76813806600;"1";Städteregion Aachen
"2";"0";"0";7.26579949600;51.52078021300;"0";Bochum
"3";"0";"0";6.05665544000;50.81504583000;"0";Städteregion Aachen
"2";"5";"0";6.56340355500;51.81178329500;"1";Borken
"3";"1";"0";6.12298201600;51.80593718400;"0";Kleve
"3";"5";"0";6.61060436300;51.83563273500;"1";Borken
"3";"5";"0";7.25471183300;51.44428835800;"0";Bochum
"2";"5";"0";7.20340085900;51.56278011900;"1";Recklinghausen
"3";"0";"0";6.10035242700;51.00792221500;"1";Heinsberg
"2";"0";"0";6.66579882100;50.69784945600;"1";Euskirchen
"3";"0";"0";6.94087062900;50.91209345200;"0";Köln
"3";"5";"0";6.82092085400;50.99930277700;"0";Rhein-Erft-Kreis
"3";"5";"0";7.06176929700;51.04941648100;"0";Leverkusen
"2";"0";"0";7.00391975400;50.93025038900;"1";Köln
"3";"0";"0";6.91567837300;50.96188750200;"1";Köln
"3";"0";"0";6.58224446000;50.99649035000;"0";Rhein-Erft-Kreis
"3";"5";"0";6.92440268200;50.91770332700;"0";Köln
"3";"3";"0";6.94020694200;50.93830447100;"0";Köln
"3";"0";"0";7.12460960300;51.35388293400;"1";Mettmann
"3";"9";"0";8.62832905800;51.99010944600;"0";Bielefeld
"3";"5";"0";7.02095408900;50.97438196800;"1";Köln
"3";"5";"0";6.88648478700;50.96735654100;"0";Köln
"3";"5";"0";6.96281773700;50.93251773900;"0";Köln
"3";"5";"0";7.00662049600;52.21416928300;"0";Borken
"3";"0";"0";6.76876119400;51.49112342500;"0";Duisburg
"3";"5";"0";6.83257223800;51.27506265000;"0";Düsseldorf
"3";"0";"0";6.73622490700;51.56046268800;"0";Wesel
"3";"0";"0";6.60336946100;51.03733550800;"0";Rhein-Kreis Neuss
"2";"1";"0";8.14343663700;51.83242678900;"0";Warendorf
"2";"1";"2";7.57958084200;50.94910827700;"1";Oberbergischer Kreis
"2";"0";"0";6.88178851000;50.88014986200;"0";Rhein-Erft-Kreis
"3";"5";"0";6.98307969100;50.91331062900;"0";Köln
"3";"6";"0";6.77877190000;51.21649662900;"0";Düsseldorf
"3";"1";"0";6.70913205300;51.56707574900;"0";Wesel
"3";"5";"0";6.69671131900;51.41939740600;"0";Duisburg
"3";"5";"0";6.76657064200;51.20417224800;"0";Düsseldorf
"2";"0";"0";9.37057826600;51.67168701800;"0";Höxter
"3";"2";"1";6.75465738700;51.25873844800;"1";Düsseldorf
"3";"0";"0";7.02426881900;51.43932539000;"0";Essen
"2";"5";"0";7.43155157500;51.40986725900;"1";Ennepe-Ruhr-Kreis
"2";"8";"0";7.27879399400;51.38499818900;"1";Ennepe-Ruhr-Kreis
"3";"0";"0";7.30131349600;51.47207278600;"0";Bochum
"3";"8";"0";7.78305909100;52.32904603300;"0";Steinfurt
"3";"5";"0";7.19240838900;52.21046673200;"0";Steinfurt
"3";"5";"0";8.23634685100;51.95745829700;"0";Gütersloh
"3";"8";"0";7.03344164800;52.21234404800;"0";Borken
"3";"7";"0";7.60659788300;51.98519795300;"0";Münster
"3";"5";"0";6.91911764700;51.54246449300;"0";Bottrop
"3";"0";"0";7.17313193400;50.67241762600;"0";Bonn
"3";"0";"0";7.97762898800;50.88943553800;"0";Siegen-Wittgenstein
"3";"0";"0";6.08712129400;50.77234305200;"1";Städteregion Aachen
"3";"1";"0";6.64449952400;51.36064598200;"0";Krefeld
"3";"0";"0";6.84381435000;50.93547423400;"1";Köln
"3";"1";"0";7.44958188000;51.52250979100;"1";Dortmund
"3";"0";"2";6.94449754200;50.91438120500;"1";Köln
"3";"0";"0";7.14428686200;51.45700373700;"0";Bochum
"3";"4";"0";6.92124917600;50.90605095700;"1";Köln
"3";"4";"0";6.99241346400;51.37155914100;"0";Essen
"3";"0";"1";7.17043824000;50.67720144400;"1";Bonn
"2";"3";"0";6.61636816400;51.77395513200;"0";Wesel
"3";"0";"0";7.11766246400;50.70194777100;"0";Bonn
"2";"1";"0";6.77468599300;51.21240756000;"0";Düsseldorf
"3";"0";"0";7.03649023100;51.34982962400;"0";Mettmann
"3";"0";"0";7.88766269000;51.76623633200;"1";Warendorf
"3";"0";"0";8.33930130100;51.66565294400;"0";Soest
"3";"5";"0";7.08759620700;50.73952325600;"0";Bonn
"3";"1";"0";6.90756729200;50.95640907700;"0";Köln
"3";"5";"1";6.96329301400;50.82363431400;"0";Rhein-Erft-Kreis
"2";"5";"0";6.70073131900;51.60201797000;"0";Wesel
"3";"6";"1";6.92321735600;51.20492200600;"0";Mettmann
"3";"5";"0";7.11828641900;51.52313532800;"0";Gelsenkirchen
"2";"3";"0";8.33455027300;51.68005290600;"0";Soest
"3";"5";"0";7.15944918800;50.68199842400;"0";Bonn
"3";"3";"0";8.22709421900;51.96402540800;"0";Gütersloh
"2";"5";"2";6.85205961100;51.29710972800;"0";Mettmann
"3";"5";"0";7.00521477200;50.86009912700;"0";Köln
"2";"6";"0";6.98015783300;51.24972377400;"0";Mettmann
"3";"5";"0";6.08901177900;50.77182009800;"0";Städteregion Aachen
"3";"0";"0";6.45253544800;51.20206787300;"0";Mönchengladbach
"3";"5";"0";6.94810189200;51.11163229000;"0";Mettmann
"3";"5";"0";7.16097318000;50.75702521100;"0";Rhein-Sieg-Kreis
